code,split,label,regime
b1f4122fd36a,test,2,well-lit
20f86e068276,test,0,dim
991a0b7a8c87,test,0,well-lit
ef7eb85b75fc,test,0,uneven
c06024f05a16,test,0,uneven
e6a6acf7fca1,test,2,uneven
cd8da43e3069,test,0,well-lit
4360a112db10,test,3,well-lit
3ca8be3b40d6,test,0,well-lit
9d62478042b6,test,0,uneven
e42d9a94a66d,test,0,dim
d160ebef4117,test,0,dim
1411c8ab7161,test,2,well-lit
d51b3fe0fa1b,test,4,dim
3178559fbf57,test,0,uneven
a8263d248523,test,0,dim
e06d3d4733f0,test,2,uneven
302bcdb635ff,test,2,uneven
c3e02d4a1798,test,2,uneven
0e43c8298fc0,test,0,uneven
ee1ec90b980f,test,4,well-lit
8dafa62f9322,test,0,uneven
f72ef9ceeaa8,test,1,dim
437cbec4a3f8,test,2,uneven
0a74c92e287c,test,0,dim
7116128c65ab,test,1,uneven
04579e31e4be,test,0,uneven
1d2472849dce,test,0,dim
60edda7b4871,test,0,dim
525acfea47e8,test,2,well-lit
150fc7127582,test,0,uneven
e32a359be36d,test,3,dim
4384fa687afa,test,2,well-lit
2974c6ad1d58,test,0,well-lit
31360e44ac64,test,0,dim
7526cf435753,test,0,dim
a790a3b36390,test,2,dim
3486f7096276,test,0,well-lit
3c28fd846b43,test,0,uneven
da3a2275c850,test,0,uneven
d8404680bba6,test,2,dim
d364423ec6f9,test,2,uneven
2a7373eeb352,test,0,dim
4bd941611343,test,4,dim
a11c62cb3f86,test,0,dim
54038e56131d,test,0,uneven
735836b1ffa6,test,0,well-lit
92d9e9f08709,test,1,well-lit
c7e827fc7f41,test,2,uneven
aebe87a423c8,test,0,uneven
19b0e3c734f5,test,0,uneven
8acffaf1f4b9,test,2,well-lit
e17507a4a1f5,test,2,uneven
e160a3b19911,test,0,well-lit
2735be026d44,test,2,well-lit
668e853258cd,test,2,dim
ee2c2a5f7d0e,test,2,well-lit
09f6ab477654,test,2,uneven
63c7b0265775,test,0,dim
c96f743915b5,test,1,well-lit
57a5f1015504,test,2,well-lit
2cacdb0dffae,test,0,uneven
2b2f5a0f880d,test,0,uneven
5b068765e846,test,1,well-lit
6cfb7b44ef6f,test,4,uneven
ca2b54b95ade,test,0,uneven
a81b06f50612,test,4,dim
c2f3281cf528,test,0,uneven
2d07162a13b1,test,0,dim
365f8c01d994,test,1,uneven
2fde69f20585,test,4,well-lit
69fff98cb32a,test,4,well-lit
1b329a127307,test,1,dim
3fd45879afe6,test,0,uneven
76fe19ff64fb,test,2,uneven
75369248dba0,test,0,uneven
f35d80bb1a22,test,0,uneven
84c663f39632,test,4,dim
9ba469af2980,test,0,dim
453d553b0a94,test,2,well-lit
c365c598ad4e,test,0,uneven
e1fb532f55df,test,3,dim
f580566e27f5,test,0,dim
784d6d302f98,test,0,uneven
ba2624883599,test,2,uneven
d56d32a1d62d,test,0,uneven
42cc993f23a9,test,3,well-lit
482088e6be44,test,0,dim
ccea49708830,test,0,uneven
5321ab64f9ea,test,0,uneven
a34fc5376669,test,0,uneven
d78b7401096f,test,0,dim
3af9aaa880e9,test,0,uneven
6733544ae7a6,test,2,well-lit
1d0b93317aa8,test,0,dim
4b422b48d0d4,test,2,dim
91e8af9ceee9,test,2,uneven
5b804948e35f,test,1,dim
0790515cf5af,test,0,uneven
63b4d030b016,test,4,well-lit
282bc792d23a,test,2,well-lit
263d8851e33b,test,0,uneven
a4359815f152,test,2,dim
5e505e25cd3e,test,0,uneven
5a0fe0ee4301,test,0,uneven
b3a994760537,test,0,uneven
13063d1bc4ea,test,2,dim
b086c7cd3868,test,0,uneven
47b756014447,test,2,uneven
034cb07a550f,test,4,dim
8bed09514c3b,test,4,uneven
b86fb2d5be1a,test,0,well-lit
9f1b14dfa14c,test,0,dim
c9e697117f3f,test,0,uneven
92d8a7c8e718,test,2,well-lit
4faf4063db8c,test,0,uneven
e1ab92228e60,test,0,well-lit
1df0a4c23c95,test,0,well-lit
262ad704319c,test,4,uneven
c76664770c07,test,3,dim
82e5bc01f8a4,test,0,uneven
869bbd3170cc,test,2,well-lit
9688c6ef5dc5,test,0,uneven
4d3de40ced3a,test,0,uneven
8860c7b11530,test,2,uneven
6c3745a222da,test,4,dim
ff59d44a70a7,test,0,uneven
3b9817a39adf,test,0,uneven
d6f6bdfd8011,test,0,uneven
aafb0c944f14,test,0,uneven
dbfd238b3468,test,3,dim
a28bfb772f50,test,1,uneven
d801c0a66738,test,1,well-lit
eae901557a84,test,2,dim
58ccba7eec9c,test,1,well-lit
f233638e0e90,test,0,dim
92889b863ae6,test,0,uneven
07929d32b5b3,test,1,dim
d51c2153d151,test,0,well-lit
0423237770a7,test,0,uneven
c0968d41eb93,test,1,uneven
5d6239c0fd39,test,0,well-lit
496155f71d0a,test,0,well-lit
807135cbc438,test,2,dim
c739ff9580d3,test,1,well-lit
902dc5a91a3f,test,0,uneven
9f436886e056,test,2,well-lit
50a2aef380c8,test,3,uneven
f5e9a307288c,test,2,uneven
7877be80901c,test,2,well-lit
7f2cce721e19,test,0,uneven
ea1d045f9fea,test,2,well-lit
76f3473df8a6,test,0,well-lit
da6389d129aa,test,0,well-lit
4f7755e74a9e,test,1,uneven
3bf2deaa5ef0,test,0,uneven
e2c39ed0c941,test,0,uneven
ffa47f6a7bf4,test,2,dim
5090917a2676,test,1,well-lit
8c84e96d9b01,test,0,well-lit
6155cf375354,test,0,uneven
f91cfa82b9d4,test,0,well-lit
35777eb7859d,test,0,well-lit
687759336b0d,test,3,well-lit
8e67f2d7e0ee,test,0,well-lit
3b9c1f42c2f2,test,2,uneven
0fcfc6301f3d,test,2,well-lit
b1197f2cc9b3,test,1,well-lit
cfd1bd0fcbb4,test,1,dim
475c7ded0f7a,test,2,uneven
ee02294cc3d9,test,2,uneven
eba3acc42197,test,1,uneven
a1b28bcbce00,test,0,dim
211518c46162,test,4,well-lit
3206171db5be,test,4,well-lit
7102f29e052e,test,2,well-lit
5152bf091152,test,2,uneven
537e50fdf22e,test,3,well-lit
14e3f84445f7,test,3,well-lit
d83c3efade75,test,2,uneven
ad312ca98202,test,0,uneven
2d558de2cabe,test,0,dim
a77dbec966d4,test,1,well-lit
a804cef3e51f,test,2,well-lit
23175b7ef453,test,2,uneven
8d4ff745a409,test,0,uneven
aafe980edd0c,test,0,uneven
599b89048034,test,2,well-lit
23d7ca170bdb,test,2,well-lit
101b9ebfc720,test,1,uneven
a49b0b4484ea,test,2,dim
3d2ecffe0386,test,0,uneven
58529a8638d0,test,2,well-lit
9b32e8ef0ca0,test,2,well-lit
d774692d9919,test,0,well-lit
382752f6694a,test,1,uneven
0ef4c61dc056,test,0,uneven
d881c04f01fe,test,0,well-lit
bdf47b9f10c4,test,0,uneven
5b2648ad455e,test,0,well-lit
2463bb04ebc3,test,2,uneven
9f4132bd6ed6,test,2,well-lit
3f8d5c940ba4,test,2,uneven
c9f0dc2c8b43,test,2,uneven
4da2961e62fe,test,1,uneven
7831ce1d895e,test,0,uneven
1a1b4b2450ca,test,2,well-lit
1ade1e949383,test,2,well-lit
94b9ccc73bb9,test,0,well-lit
10eefba568dd,test,2,uneven
a3957df90a78,test,2,uneven
4462fba1d2a1,test,4,uneven
fbdc796290d4,test,0,uneven
1bf30c84bbad,test,4,well-lit
b55d2ddb3e75,test,4,uneven
4b618537d52f,test,3,uneven
6107a2e9f60e,test,0,well-lit
568455854a11,test,0,well-lit
ee6e39319b39,test,2,well-lit
89ee1fa16f90,test,2,uneven
bfa30ebf63a8,test,0,uneven
1d14dd912671,test,2,well-lit
144a1a426137,test,2,well-lit
0d9a9896f801,test,0,uneven
67d8f94f04e0,test,0,uneven
d9ad2a0ec026,test,0,uneven
6d4f6c9a8406,test,0,well-lit
7179f85bfd6f,test,0,dim
b67ae80f7eba,test,0,dim
5fcff7280019,test,0,dim
97bf61736b86,test,2,uneven
3ac3fbfca7d4,test,4,uneven
308f7fce6f0d,test,2,dim
38e0e28d35d3,test,1,uneven
74eee788edee,test,3,well-lit
093a42649c29,test,3,well-lit
cac40227d3b2,test,2,uneven
3810040096cb,test,4,uneven
5b994ff78547,test,0,uneven
005b95c28852,test,0,dim
e12f9f19d1be,test,0,well-lit
879744b9dc65,test,2,well-lit
a484bdf85b4c,test,0,well-lit
8d7bb0649a02,test,2,well-lit
69df7ade0575,test,2,uneven
e34fa07bd64d,test,2,uneven
19244004583f,test,3,well-lit
ea6a53e54d0f,test,0,dim
705f508d1e42,test,0,uneven
a21b37719f9b,test,2,well-lit
a4012932e18d,test,0,well-lit
165c548185f8,test,0,uneven
e26d8718ca58,test,1,dim
6a57a3db3eff,test,0,uneven
7d0a871c45db,test,0,uneven
524f240e0c90,test,2,uneven
b033ab4fb723,test,2,uneven
a2d349f567a6,test,2,uneven
d18aea8238a0,test,2,well-lit
3ca12e02dd4e,test,0,uneven
da9fe02dead3,test,0,dim
b1c6f0997e27,test,0,uneven
99c626e58464,test,0,uneven
6810410187a0,test,2,uneven
f3b6b7ca1eb1,test,2,well-lit
3f752fcccec0,test,4,well-lit
ebf4b22240f4,test,0,uneven
82bb8a01935f,test,4,well-lit
6531070bf03c,test,2,uneven
13073f075a56,test,0,uneven
13c191b59ed0,test,0,well-lit
a627eb8c08c5,test,0,uneven
24b87f744598,test,3,uneven
c755a0c4edcc,test,0,uneven
1006345f70b7,test,2,uneven
f90f8931a9bc,test,0,uneven
ce754234d760,test,0,dim
66b88a4bc474,test,0,well-lit
3f44d749cd0b,test,0,well-lit
90a786abe58e,test,0,uneven
3f0d3629d69e,test,0,well-lit
c9485c38fdd5,test,1,well-lit
f03d3c4ce7fb,test,4,well-lit
06be1092a062,test,0,well-lit
3f49f8d100e9,test,3,dim
be7f791a7877,test,0,uneven
9ad92f1c1542,test,2,well-lit
76cb010f7aa0,test,0,well-lit
5e7630f8438e,test,2,well-lit
27e4c800a449,test,1,dim
0da09e3ce8f1,test,2,uneven
b5204c0decc7,test,0,uneven
51131b48f9d4,test,1,uneven
086d41d17da8,test,1,well-lit
b82dfa63a75f,test,0,uneven
a45c30da0c72,test,0,dim
ceaa5803d780,test,2,well-lit
fce93caa4758,test,4,uneven
96ce10a1dbd7,test,0,well-lit
89ed6a0dd53f,test,1,well-lit
6653ad026901,test,0,well-lit
9a56cfb980ec,test,0,uneven
c252da9b41d8,test,2,uneven
a04fb36db784,test,2,well-lit
8185ce1cdcef,test,0,uneven
82910bba4753,test,2,uneven
ca7140ecf389,test,1,well-lit
e3ab63dc9a60,test,4,uneven
b3819a805dca,test,4,uneven
b549af91bd30,test,0,uneven
7f43becd3e83,test,0,dim
b9d0b83d70c3,test,0,well-lit
40140a925c43,test,2,uneven
eed4afc8ec83,test,1,uneven
ac720570dd0f,test,2,dim
6110ecb3bb1c,test,0,uneven
cae51154e1ce,test,1,dim
26fc2358a38d,test,0,well-lit
96793edb1003,test,0,dim
f2094a20b275,test,2,well-lit
a82a12ad3fb1,test,0,dim
ed648b9bcd95,test,0,dim
7fe7309d0b4f,test,0,uneven
fa3e544a7401,test,2,well-lit
b7ce561a7328,test,0,uneven
7c3747c0b2c3,test,0,uneven
3ac92ac3d65a,test,0,uneven
31616ff6b53b,test,3,well-lit
9ed666e982cd,test,1,uneven
1eee55494271,test,0,well-lit
f920ccd926db,test,2,well-lit
c38dec54a9f7,test,0,uneven
2e79041ef722,test,2,dim
fba493e17448,test,2,well-lit
ef8c39eb9157,test,0,well-lit
c9c563864ab1,test,0,uneven
261c6bd63bff,test,2,well-lit
921433215353,test,2,uneven
8fbb2ca39911,test,0,dim
7ddcfcea7369,test,0,well-lit
0eb52045349f,test,1,well-lit
e03a74e7d74f,test,0,dim
f361060eda3e,test,0,uneven
201f6e10c108,test,0,uneven
0db1d8dcf219,test,0,uneven
f576e45d1da2,test,3,well-lit
9ac41b9a809e,test,0,uneven
e4730ddde408,test,4,uneven
531b39880c32,test,1,dim
3a122851e526,test,2,uneven
e1dc02a3dc2a,test,0,uneven
b2b7ccd34cbd,test,0,well-lit
a3b2e93d058b,test,2,dim
d6f36ec5564a,test,0,well-lit
1b32e1d775ea,test,4,well-lit
15c24478ac72,test,0,uneven
49419f8d5cb4,test,2,well-lit
7b29e3783919,test,3,well-lit
65c958379680,test,4,well-lit
c24bcf7a1bc4,test,0,uneven
a4d41c495666,test,2,dim
58eb3809f456,test,0,dim
a56230242a95,test,2,uneven
f1979147aad4,test,0,dim
a06e5ac695ce,test,0,dim
ceb32a193eff,test,0,well-lit
2017cd92c63d,test,4,dim
9c6512166557,test,0,uneven
f6f7dba7104d,test,1,uneven
d06ccd0cf4b8,test,1,dim
e2265c383348,test,0,well-lit
33e8e26a75d4,test,2,uneven
b8ac328009e0,test,2,uneven
e150935f66a6,test,2,well-lit
cd5714db652d,test,1,uneven
44271f3cb18f,test,0,well-lit
ef8109305128,test,1,well-lit
6b869f37cdf3,test,2,dim
b35cad8fe2d7,test,0,well-lit
18ce0cdc473d,test,0,uneven
cc9270f06b65,test,1,well-lit
a9d0c900b6a9,test,2,dim
895fe2bfc5b6,test,0,uneven
aba3063c5413,test,3,well-lit
1c4f3aa4df06,test,4,uneven
8fd7ad26e691,test,4,uneven
abbb8791785e,test,0,uneven
29bc0e721cfe,test,4,uneven
0232dfea7547,test,0,uneven
d8da9de62743,test,0,uneven
aa94cc4bfd84,test,0,uneven
77a1f1398fdb,test,0,dim
253e96488cfb,test,0,dim
f4d3169b468a,test,0,uneven
98441214557f,test,0,uneven
1269ab57c2e6,test,2,uneven
ea588d1e5d96,test,2,uneven
e65a2ff90494,test,2,dim
75a071608ea6,test,0,uneven
4beeca5cc859,test,0,uneven
959dc602febc,test,2,uneven
83517eaeccb9,test,0,well-lit
c3789c1dab96,test,0,well-lit
80964d8e0863,test,4,well-lit
ec363f48867b,test,0,dim
6f3b62e5b7f5,test,0,dim
f080a22008be,test,3,uneven
194814669fee,test,1,dim
4ec7796df40e,test,0,uneven
032d7b0b4bf6,test,2,dim
958c1fa044ba,test,0,uneven
eda29a9d78f3,test,0,well-lit
b402daa0864c,test,2,well-lit
